,DATE,Country,CO2_variation,Code
2417,2020-05-15,Czech Republic,"-13,7%",CZE
2418,2020-05-16,Czech Republic,"-13,7%",CZE
2419,2020-05-17,Czech Republic,"-13,7%",CZE
2420,2020-05-18,Czech Republic,"-13,7%",CZE
2421,2020-05-19,Czech Republic,"-13,7%",CZE
2422,2020-05-20,Czech Republic,"-13,7%",CZE
2423,2020-05-21,Czech Republic,"-13,7%",CZE
2424,2020-05-22,Czech Republic,"-12,3%",CZE
2425,2020-05-23,Czech Republic,"-10,8%",CZE
2426,2020-05-24,Czech Republic,"-9,4%",CZE
2427,2020-05-25,Czech Republic,"-7,9%",CZE
2428,2020-05-26,Czech Republic,"-6,5%",CZE
2429,2020-05-27,Czech Republic,"-5,0%",CZE
2430,2020-05-28,Czech Republic,"-3,6%",CZE
2431,2020-05-29,Czech Republic,"-3,6%",CZE
2432,2020-05-30,Czech Republic,"-3,6%",CZE
2433,2020-05-31,Czech Republic,"-3,6%",CZE
2434,2020-01-06,Czech Republic,"-3,6%",CZE
2435,2020-02-06,Czech Republic,"-3,6%",CZE
2436,2020-03-06,Czech Republic,"-3,6%",CZE
2437,2020-04-06,Czech Republic,"-3,6%",CZE
2438,2020-05-06,Czech Republic,"-3,6%",CZE
2439,2020-06-06,Czech Republic,"-3,6%",CZE
2440,2020-07-06,Czech Republic,"-3,6%",CZE
2441,2020-08-06,Czech Republic,"-3,6%",CZE
2442,2020-09-06,Czech Republic,"-3,6%",CZE
2443,2020-10-06,Czech Republic,"-3,6%",CZE
2444,2020-11-06,Czech Republic,"-3,6%",CZE
2445,2020-01-01,Denmark,"0,0%",DNK
2446,2020-02-01,Denmark,"0,0%",DNK
2447,2020-03-01,Denmark,"0,0%",DNK
2448,2020-04-01,Denmark,"0,0%",DNK
2449,2020-05-01,Denmark,"0,0%",DNK
2450,2020-06-01,Denmark,"0,0%",DNK
2451,2020-07-01,Denmark,"0,0%",DNK
2452,2020-08-01,Denmark,"0,0%",DNK
2453,2020-09-01,Denmark,"0,0%",DNK
2454,2020-10-01,Denmark,"0,0%",DNK
2455,2020-11-01,Denmark,"0,0%",DNK
2456,2020-12-01,Denmark,"0,0%",DNK
2457,2020-01-13,Denmark,"0,0%",DNK
2458,2020-01-14,Denmark,"0,0%",DNK
2459,2020-01-15,Denmark,"0,0%",DNK
2460,2020-01-16,Denmark,"0,0%",DNK
2461,2020-01-17,Denmark,"0,0%",DNK
2462,2020-01-18,Denmark,"0,0%",DNK
2463,2020-01-19,Denmark,"0,0%",DNK
2464,2020-01-20,Denmark,"0,0%",DNK
2465,2020-01-21,Denmark,"0,0%",DNK
2466,2020-01-22,Denmark,"0,0%",DNK
2467,2020-01-23,Denmark,"0,0%",DNK
2468,2020-01-24,Denmark,"0,0%",DNK
2469,2020-01-25,Denmark,"0,0%",DNK
2470,2020-01-26,Denmark,"0,0%",DNK
2471,2020-01-27,Denmark,"0,0%",DNK
2472,2020-01-28,Denmark,"0,0%",DNK
2473,2020-01-29,Denmark,"0,0%",DNK
2474,2020-01-30,Denmark,"0,0%",DNK
2475,2020-01-31,Denmark,"0,0%",DNK
2476,2020-01-02,Denmark,"0,0%",DNK
2477,2020-02-02,Denmark,"0,0%",DNK
2478,2020-03-02,Denmark,"0,0%",DNK
2479,2020-04-02,Denmark,"0,0%",DNK
2480,2020-05-02,Denmark,"0,0%",DNK
2481,2020-06-02,Denmark,"0,0%",DNK
2482,2020-07-02,Denmark,"0,0%",DNK
2483,2020-08-02,Denmark,"0,0%",DNK
2484,2020-09-02,Denmark,"0,0%",DNK
2485,2020-10-02,Denmark,"0,0%",DNK
2486,2020-11-02,Denmark,"0,0%",DNK
2487,2020-12-02,Denmark,"0,0%",DNK
2488,2020-02-13,Denmark,"0,0%",DNK
2489,2020-02-14,Denmark,"0,0%",DNK
2490,2020-02-15,Denmark,"0,0%",DNK
2491,2020-02-16,Denmark,"0,0%",DNK
2492,2020-02-17,Denmark,"0,0%",DNK
2493,2020-02-18,Denmark,"0,0%",DNK
2494,2020-02-19,Denmark,"0,0%",DNK
2495,2020-02-20,Denmark,"0,0%",DNK
2496,2020-02-21,Denmark,"0,0%",DNK
2497,2020-02-22,Denmark,"0,0%",DNK
2498,2020-02-23,Denmark,"0,0%",DNK
2499,2020-02-24,Denmark,"0,0%",DNK
2500,2020-02-25,Denmark,"0,0%",DNK
2501,2020-02-26,Denmark,"0,0%",DNK
2502,2020-02-27,Denmark,"0,0%",DNK
2503,2020-02-28,Denmark,"0,0%",DNK
2504,2020-02-29,Denmark,"0,0%",DNK
2505,2020-01-03,Denmark,"0,0%",DNK
2506,2020-02-03,Denmark,"0,0%",DNK
2507,2020-03-03,Denmark,"0,0%",DNK
2508,2020-04-03,Denmark,"0,0%",DNK
2509,2020-05-03,Denmark,"0,0%",DNK
2510,2020-06-03,Denmark,"0,0%",DNK
2511,2020-07-03,Denmark,"0,0%",DNK
2512,2020-08-03,Denmark,"-3,5%",DNK
2513,2020-09-03,Denmark,"-7,0%",DNK
2514,2020-10-03,Denmark,"-10,6%",DNK
2515,2020-11-03,Denmark,"-14,1%",DNK
2516,2020-12-03,Denmark,"-17,6%",DNK
2517,2020-03-13,Denmark,"-22,5%",DNK
2518,2020-03-14,Denmark,"-27,3%",DNK
2519,2020-03-15,Denmark,"-28,6%",DNK
2520,2020-03-16,Denmark,"-29,9%",DNK
2521,2020-03-17,Denmark,"-31,3%",DNK
2522,2020-03-18,Denmark,"-32,6%",DNK
2523,2020-03-19,Denmark,"-33,9%",DNK
2524,2020-03-20,Denmark,"-33,9%",DNK
2525,2020-03-21,Denmark,"-33,9%",DNK
2526,2020-03-22,Denmark,"-33,9%",DNK
2527,2020-03-23,Denmark,"-33,9%",DNK
2528,2020-03-24,Denmark,"-33,9%",DNK
2529,2020-03-25,Denmark,"-33,9%",DNK
2530,2020-03-26,Denmark,"-33,9%",DNK
2531,2020-03-27,Denmark,"-33,9%",DNK
2532,2020-03-28,Denmark,"-33,9%",DNK
2533,2020-03-29,Denmark,"-33,9%",DNK
2534,2020-03-30,Denmark,"-33,9%",DNK
2535,2020-03-31,Denmark,"-33,9%",DNK
2536,2020-01-04,Denmark,"-33,9%",DNK
2537,2020-02-04,Denmark,"-33,9%",DNK
2538,2020-03-04,Denmark,"-33,9%",DNK
2539,2020-04-04,Denmark,"-33,9%",DNK
2540,2020-05-04,Denmark,"-33,9%",DNK
2541,2020-06-04,Denmark,"-33,9%",DNK
2542,2020-07-04,Denmark,"-33,9%",DNK
2543,2020-08-04,Denmark,"-33,9%",DNK
2544,2020-09-04,Denmark,"-33,9%",DNK
2545,2020-10-04,Denmark,"-33,9%",DNK
2546,2020-11-04,Denmark,"-33,9%",DNK
2547,2020-12-04,Denmark,"-32,6%",DNK
2548,2020-04-13,Denmark,"-31,3%",DNK
2549,2020-04-14,Denmark,"-29,9%",DNK
2550,2020-04-15,Denmark,"-28,6%",DNK
2551,2020-04-16,Denmark,"-27,3%",DNK
2552,2020-04-17,Denmark,"-26,0%",DNK
2553,2020-04-18,Denmark,"-24,7%",DNK
2554,2020-04-19,Denmark,"-24,7%",DNK
2555,2020-04-20,Denmark,"-24,7%",DNK
2556,2020-04-21,Denmark,"-24,7%",DNK
2557,2020-04-22,Denmark,"-24,7%",DNK
2558,2020-04-23,Denmark,"-24,7%",DNK
2559,2020-04-24,Denmark,"-24,7%",DNK
2560,2020-04-25,Denmark,"-24,7%",DNK
2561,2020-04-26,Denmark,"-24,7%",DNK
2562,2020-04-27,Denmark,"-24,7%",DNK
2563,2020-04-28,Denmark,"-24,7%",DNK
2564,2020-04-29,Denmark,"-24,7%",DNK
2565,2020-04-30,Denmark,"-24,7%",DNK
2566,2020-01-05,Denmark,"-24,7%",DNK
2567,2020-02-05,Denmark,"-24,7%",DNK
2568,2020-03-05,Denmark,"-24,7%",DNK
2569,2020-04-05,Denmark,"-24,7%",DNK
2570,2020-05-05,Denmark,"-24,7%",DNK
2571,2020-06-05,Denmark,"-24,7%",DNK
2572,2020-07-05,Denmark,"-24,7%",DNK
2573,2020-08-05,Denmark,"-24,7%",DNK
2574,2020-09-05,Denmark,"-24,7%",DNK
2575,2020-10-05,Denmark,"-24,7%",DNK
2576,2020-11-05,Denmark,"-24,7%",DNK
2577,2020-12-05,Denmark,"-24,7%",DNK
2578,2020-05-13,Denmark,"-24,7%",DNK
2579,2020-05-14,Denmark,"-24,7%",DNK
2580,2020-05-15,Denmark,"-22,2%",DNK
2581,2020-05-16,Denmark,"-19,7%",DNK
2582,2020-05-17,Denmark,"-17,2%",DNK
2583,2020-05-18,Denmark,"-14,8%",DNK
2584,2020-05-19,Denmark,"-12,3%",DNK
2585,2020-05-20,Denmark,"-9,8%",DNK
2586,2020-05-21,Denmark,"-7,3%",DNK
2587,2020-05-22,Denmark,"-7,3%",DNK
2588,2020-05-23,Denmark,"-7,3%",DNK
2589,2020-05-24,Denmark,"-7,3%",DNK
2590,2020-05-25,Denmark,"-7,3%",DNK
